key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
30450,10430,"Smithing","RecipeLevelTable#90","Inferno Claws",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Wolfram Ingot",3,"Uraeus Leather",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30451,10432,"Smithing","RecipeLevelTable#90","Inferno Battleaxe",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Wolfram Ingot",3,"Cobalt Ingot",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30452,10435,"Smithing","RecipeLevelTable#90","Inferno Harpoon",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Wolfram Ingot",3,"Uraeus Leather",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30453,14446,"Woodworking","RecipeLevelTable#90","Inferno Bow",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Ancient Lumber",3,"Raptor Sinew",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1000,False,100,100,100,0,391,374,0,0,"Master Carpenter: Demimateria",False,True,"","",False
30454,14449,"Woodworking","RecipeLevelTable#90","Inferno Cane",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Ancient Lumber",3,"Growth Formula Delta",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1000,False,100,100,100,0,391,374,0,0,"Master Carpenter: Demimateria",False,True,"","",False
30455,13486,"Goldsmithing","RecipeLevelTable#90","Inferno Cudgel",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Ruby",3,"Mythril Ingot",2,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1003,False,100,100,100,0,391,374,0,0,"Master Goldsmith: Demimateria",False,True,"","",False
30456,14999,"Alchemy","RecipeLevelTable#90","Inferno Grimoire",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30457,15000,"Alchemy","RecipeLevelTable#90","Inferno Codex",1,"Demimateria of the Inferno",3,"Battlecraft Demimateria III",10,"Inferno Horn",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Fire Crystal",12,,0,"Aspect: Fire",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30458,10428,"Smithing","RecipeLevelTable#90","Gaze of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Wolfram Ingot",3,"Electrum Ingot",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30459,10431,"Smithing","RecipeLevelTable#90","Talons of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Wolfram Ingot",3,"Uraeus Leather",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30460,10433,"Smithing","RecipeLevelTable#90","Scream of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Wolfram Ingot",3,"Cobalt Ingot",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30461,14445,"Woodworking","RecipeLevelTable#90","Beak of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Ancient Lumber",3,"Cobalt Ingot",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1000,False,100,100,100,0,391,374,0,0,"Master Carpenter: Demimateria",False,True,"","",False
30462,14447,"Woodworking","RecipeLevelTable#90","Spine of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Ancient Lumber",3,"Electrum Ingot",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1000,False,100,100,100,0,391,374,0,0,"Master Carpenter: Demimateria",False,True,"","",False
30463,13484,"Goldsmithing","RecipeLevelTable#90","Wile of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Gold Ingot",3,"Jadeite",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1003,False,100,100,100,0,391,374,0,0,"Master Goldsmith: Demimateria",False,True,"","",False
30464,13488,"Goldsmithing","RecipeLevelTable#90","Van of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Gold Ingot",3,"Jadeite",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1003,False,100,100,100,0,391,374,0,0,"Master Goldsmith: Demimateria",False,True,"","",False
30465,15001,"Alchemy","RecipeLevelTable#90","Will of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30466,15002,"Alchemy","RecipeLevelTable#90","Embrace of the Vortex",1,"Demimateria of the Vortex",3,"Battlecraft Demimateria III",10,"Vortex Feather",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Wind Crystal",12,,0,"Aspect: Wind",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30467,14987,"Alchemy","RecipeLevelTable#90","Tremor Knuckles",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Uraeus Leather",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30468,14988,"Alchemy","RecipeLevelTable#90","Tremor Axe",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Spoken Blood",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30469,14989,"Alchemy","RecipeLevelTable#90","Tremor Spear",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Shark Oil",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30470,14990,"Alchemy","RecipeLevelTable#90","Tremor Bow",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Raptor Sinew",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30471,14995,"Alchemy","RecipeLevelTable#90","Tremor Cane",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Growth Formula Delta",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30472,14997,"Alchemy","RecipeLevelTable#90","Tremor Cudgel",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Amber",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30473,15003,"Alchemy","RecipeLevelTable#90","The Greater Key of Tremors",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30474,15004,"Alchemy","RecipeLevelTable#90","The Holy Key of Tremors",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30475,15008,"Alchemy","RecipeLevelTable#90","Tremor Shield",1,"Demimateria of Crags",3,"Battlecraft Demimateria III",10,"Crag Heart",1,"Terminus Putty",10,"Cobalt Ingot",1,"",0,"",0,"",0,"Earth Crystal",12,,0,"Aspect: Earth",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30476,10429,"Smithing","RecipeLevelTable#90","Morbid Moggle Mogblade",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Wolfram Ingot",3,"Electrum Ingot",1,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",1,"Aspect: None",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30477,11703,"Leatherworking","RecipeLevelTable#90","Murderous Moggle Mogfists",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Saurian Leather",3,"Cobalt Ingot",1,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1004,False,100,100,100,0,391,374,0,0,"Master Leatherworker: Demimateria",False,True,"","",False
30478,10434,"Smithing","RecipeLevelTable#90","Malignant Moggle Mogaxe",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Wolfram Ingot",3,"Cobalt Ingot",1,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",1,"Aspect: None",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30479,10436,"Smithing","RecipeLevelTable#90","Melancholy Moggle Mogfork",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Wolfram Ingot",3,"Cobalt Ingot",1,"",0,"",0,"",0,"Fire Cluster",2,"Earth Cluster",1,"Aspect: None",1001,False,100,100,100,0,391,374,0,0,"Master Blacksmith: Demimateria",False,True,"","",False
30480,14448,"Woodworking","RecipeLevelTable#90","Mischievous Moggle Mogbow",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Ancient Lumber",3,"Electrum Ingot",1,"",0,"",0,"",0,"Wind Cluster",2,"Ice Cluster",1,"Aspect: None",1000,False,100,100,100,0,391,374,0,0,"Master Carpenter: Demimateria",False,True,"","",False
30481,14994,"Alchemy","RecipeLevelTable#90","Malevolent Moggle Mogwand",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Terminus Putty",10,"Growth Formula Delta",1,"",0,"",0,"",0,"Water Cluster",2,"Lightning Cluster",1,"Aspect: None",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30482,14450,"Woodworking","RecipeLevelTable#90","Maleficent Moggle Mogstaff",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Ancient Lumber",3,"Undyed Felt",1,"",0,"",0,"",0,"Wind Cluster",2,"Ice Cluster",1,"Aspect: None",1000,False,100,100,100,0,391,374,0,0,"Master Carpenter: Demimateria",False,True,"","",False
30483,15005,"Alchemy","RecipeLevelTable#90","Majestic Moggle Mogtome",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Water Cluster",2,"Lightning Cluster",1,"Aspect: None",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30484,15006,"Alchemy","RecipeLevelTable#90","Munificent Moggle Mogtome",1,"Demimog Demimateria",3,"Battlecraft Demimateria III",10,"Kingly Whisker",1,"Terminus Putty",10,"Enchanted Gold Ink",1,"",0,"",0,"",0,"Water Cluster",2,"Lightning Cluster",1,"Aspect: None",1006,False,100,100,100,0,391,374,0,0,"Master Alchemist: Demimateria",False,True,"","",False
30485,11686,"Leatherworking","RecipeLevelTable#55","Dodore Belt",1,"Dodore Leather",2,"Darksteel Rivets",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30486,11687,"Leatherworking","RecipeLevelTable#55","Dodore Survival Belt",1,"Dodore Leather",2,"Undyed Felt",1,"Darksteel Nugget",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30487,13467,"Goldsmithing","RecipeLevelTable#55","Mosshorn Earrings",1,"Mossy Horn",1,"Uraeus Leather",1,"Rose Gold Nugget",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",2,"Aspect: None",1003,False,100,100,100,0,0,255,0,318,"Master Goldsmith: Demimateria",True,True,"","",False
30488,13468,"Goldsmithing","RecipeLevelTable#55","Rose Gold Earrings of Gathering",1,"Rose Gold Nugget",1,"Basilisk Whetstone",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",2,"Aspect: None",1003,False,100,100,100,0,0,255,0,318,"Master Goldsmith: Demimateria",True,True,"","",False
30489,13466,"Goldsmithing","RecipeLevelTable#55","Rose Gold Choker",1,"Rose Gold Nugget",1,"Uraeus Leather",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",2,"Aspect: None",1003,False,100,100,100,0,0,255,0,318,"Master Goldsmith: Demimateria",True,True,"","",False
30490,11692,"Leatherworking","RecipeLevelTable#55","Dodore Choker",1,"Dodore Leather",1,"Raptor Sinew",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30491,11693,"Leatherworking","RecipeLevelTable#55","Dodore Ring",1,"Dodore Leather",1,"Twinthread",1,"Fieldcraft Demimateria I",10,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30492,11009,"Armorcraft","RecipeLevelTable#90","Augmented Heavy Wolfram Cuirass",1,"Heavy Wolfram Cuirass",1,"Battlecraft Demimateria III",1,"Battlecraft Demimateria II",10,"Wolfram Square",2,"",0,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",1,"Aspect: None",1002,False,150,75,100,0,391,374,0,0,"Master Armorer: Demimateria",False,True,"","",False
30493,11010,"Armorcraft","RecipeLevelTable#90","Augmented Wolfram Cuirass",1,"Wolfram Cuirass",1,"Battlecraft Demimateria III",1,"Battlecraft Demimateria II",10,"Wolfram Square",2,"",0,"",0,"",0,"",0,"Ice Cluster",2,"Earth Cluster",1,"Aspect: None",1002,False,150,75,100,0,391,374,0,0,"Master Armorer: Demimateria",False,True,"","",False
30494,11722,"Leatherworking","RecipeLevelTable#90","Augmented Saurian Shirt of Striking",1,"Saurian Shirt of Striking",1,"Battlecraft Demimateria III",1,"Battlecraft Demimateria II",10,"Saurian Leather",2,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1004,False,150,75,100,0,391,374,0,0,"Master Leatherworker: Demimateria",False,True,"","",False
30495,11723,"Leatherworking","RecipeLevelTable#90","Augmented Saurian Tabard of Aiming",1,"Saurian Tabard of Aiming",1,"Battlecraft Demimateria III",1,"Battlecraft Demimateria II",10,"Saurian Leather",2,"",0,"",0,"",0,"",0,"Earth Cluster",2,"Wind Cluster",1,"Aspect: None",1004,False,150,75,100,0,391,374,0,0,"Master Leatherworker: Demimateria",False,True,"","",False
30496,12586,"Clothcraft","RecipeLevelTable#90","Augmented Cashmere Robe of Healing",1,"Cashmere Robe of Healing",1,"Battlecraft Demimateria III",1,"Battlecraft Demimateria II",10,"Cashmere Cloth",2,"",0,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",1,"Aspect: None",1005,False,150,75,100,0,391,374,0,0,"Master Weaver: Demimateria",False,True,"","",False
30497,12585,"Clothcraft","RecipeLevelTable#90","Augmented Cashmere Robe of Casting",1,"Cashmere Robe of Casting",1,"Battlecraft Demimateria III",1,"Battlecraft Demimateria II",10,"Cashmere Cloth",2,"",0,"",0,"",0,"",0,"Lightning Cluster",2,"Wind Cluster",1,"Aspect: None",1005,False,150,75,100,0,391,374,0,0,"Master Weaver: Demimateria",False,True,"","",False
30498,12557,"Clothcraft","RecipeLevelTable#55","Pearl Roselle Capeline",1,"Straw",3,"Twinthread",1,"Pearl Roselle",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"Aspect: None",1005,False,100,100,100,0,0,255,0,318,"Master Weaver: Demimateria",True,True,"","",False
30499,12558,"Clothcraft","RecipeLevelTable#55","Straw Capeline",1,"Straw",3,"Twinthread",2,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",3,"Wind Crystal",2,"Aspect: None",1005,False,100,100,100,0,0,255,0,318,"Master Weaver: Demimateria",True,True,"","",False
30500,11684,"Leatherworking","RecipeLevelTable#55","Coeurl Talisman",1,"Waterproof Cotton Cloth",1,"Coeurl Fur",1,"Silver Ingot",1,"Lapis Lazuli",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30501,11688,"Leatherworking","RecipeLevelTable#55","Coeurl Beach Maro",1,"Waterproof Cotton Cloth",1,"Coeurl Fur",2,"Twinthread",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30502,11689,"Leatherworking","RecipeLevelTable#55","Coeurl Beach Briefs",1,"Waterproof Cotton Cloth",1,"Coeurl Fur",1,"Twinthread",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30503,11685,"Leatherworking","RecipeLevelTable#55","Coeurl Beach Halter",1,"Waterproof Cotton Cloth",1,"Coeurl Fur",2,"Twinthread",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30504,11690,"Leatherworking","RecipeLevelTable#55","Coeurl Beach Pareo",1,"Waterproof Cotton Cloth",1,"Coeurl Fur",2,"Twinthread",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30505,11691,"Leatherworking","RecipeLevelTable#55","Coeurl Beach Tanga",1,"Waterproof Cotton Cloth",1,"Coeurl Fur",1,"Twinthread",1,"Fieldcraft Demimateria I",5,"",0,"",0,"",0,"",0,"Earth Crystal",3,"Wind Crystal",2,"Aspect: None",1004,False,100,100,100,0,0,255,0,318,"Master Leatherworker: Demimateria",True,True,"","",False
30506,12561,"Clothcraft","RecipeLevelTable#70","Crescent Moon Cone",1,"Mist Silk",1,"Floss Silk",1,"Fieldcraft Demimateria II",5,"",0,"",0,"",0,"",0,"",0,"Lightning Cluster",1,"Wind Cluster",1,"Aspect: None",1005,False,100,100,100,0,0,318,0,374,"Master Weaver: Demimateria",True,True,"","",False
30507,12562,"Clothcraft","RecipeLevelTable#70","Crescent Moon Nightcap",1,"Mist Silk",1,"Twinthread",1,"Fieldcraft Demimateria II",5,"",0,"",0,"",0,"",0,"",0,"Lightning Cluster",1,"Wind Cluster",1,"Aspect: None",1005,False,100,100,100,0,0,318,0,374,"Master Weaver: Demimateria",True,True,"","",False
30508,12563,"Clothcraft","RecipeLevelTable#70","Crescent Moon Nightgown",1,"Mist Silk",2,"Twinthread",1,"Fieldcraft Demimateria II",5,"",0,"",0,"",0,"",0,"",0,"Lightning Cluster",1,"Wind Cluster",1,"Aspect: None",1005,False,100,100,100,0,0,318,0,374,"Master Weaver: Demimateria",True,True,"","",False
30509,12566,"Clothcraft","RecipeLevelTable#70","Crescent Moon Bottoms",1,"Mist Silk",1,"Twinthread",1,"Fieldcraft Demimateria II",5,"",0,"",0,"",0,"",0,"",0,"Lightning Cluster",1,"Wind Cluster",1,"Aspect: None",1005,False,100,100,100,0,0,318,0,374,"Master Weaver: Demimateria",True,True,"","",False
30510,12569,"Clothcraft","RecipeLevelTable#70","Crescent Moon Slippers",1,"Mist Silk",1,"Floss Silk",1,"Rubber",1,"Fieldcraft Demimateria II",5,"",0,"",0,"",0,"",0,"Lightning Cluster",1,"Wind Cluster",1,"Aspect: None",1005,False,100,100,100,0,0,318,0,374,"Master Weaver: Demimateria",True,True,"","",False
30511,14554,"Woodworking","RecipeLevelTable#1","Bladder Component",1,"Bladder Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,100,100,100,0,0,0,0,0,"",False,False,"Facility Access: Production","Ehcatl Wristgloves",False
30512,14555,"Woodworking","RecipeLevelTable#1","Bladder Lining Component",1,"Bladder Lining Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,150,75,100,0,0,0,0,0,"",False,False,"Facility Access: Production","Ehcatl Wristgloves",False
30513,14556,"Woodworking","RecipeLevelTable#1","Starboard Hull Component",1,"Starboard Hull Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,100,100,100,0,0,0,0,0,"",False,False,"Facility Access: Finishing","Ehcatl Wristgloves",False
30514,14557,"Woodworking","RecipeLevelTable#1","Larboard Hull Component",1,"Larboard Hull Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,50,100,67,0,0,0,0,0,"",False,False,"Facility Access: Finishing","Ehcatl Wristgloves",False
30515,14559,"Woodworking","RecipeLevelTable#3","Gyrodrive Component",1,"Gyrodrive Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,100,100,100,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
30516,14560,"Woodworking","RecipeLevelTable#3","Rigging Component",1,"Rigging Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,180,50,100,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
30517,14561,"Woodworking","RecipeLevelTable#3","Deck Component",1,"Deck Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,150,75,100,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
30518,14562,"Woodworking","RecipeLevelTable#3","Engine Casing Component",1,"Engine Casing Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,50,100,67,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
30519,14563,"Woodworking","RecipeLevelTable#3","Crafting Tool Component",1,"Crafting Tool Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,150,75,100,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
30520,14565,"Woodworking","RecipeLevelTable#6","Cockpit Exterior Component",1,"Cockpit Exterior Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,50,100,67,0,0,0,0,0,"",False,True,"Facility Access: Production II","Ehcatl Wristgloves",False
30521,14566,"Woodworking","RecipeLevelTable#6","Cockpit Interior Component",1,"Cockpit Interior Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,50,100,67,0,0,0,0,0,"",False,True,"Facility Access: Production II","Ehcatl Wristgloves",False
30522,14567,"Woodworking","RecipeLevelTable#6","Ballast Component",1,"Ballast Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,100,100,100,0,0,0,0,0,"",False,True,"Facility Access: Production II","Ehcatl Wristgloves",False
30523,14568,"Woodworking","RecipeLevelTable#6","Instrument Panel Component",1,"Instrument Panel Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,True,"Facility Access: Production II","Ehcatl Wristgloves",False
30524,14569,"Woodworking","RecipeLevelTable#6","Aerodynamo Component",1,"Aerodynamo Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,100,100,100,0,0,0,0,0,"",False,True,"Facility Access: Production II","Ehcatl Wristgloves",False
30525,14570,"Woodworking","RecipeLevelTable#10","Starboard Wing Component",1,"Starboard Wing Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,50,100,67,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
30526,14571,"Woodworking","RecipeLevelTable#10","Larboard Wing Component",1,"Larboard Wing Component Materials",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Shard",1,"Ice Shard",1,"Aspect: None",1056,False,50,100,67,0,0,0,0,0,"",False,True,"Facility Access: Detailing","Ehcatl Wristgloves",False
